input_study,input_dataset,input_version,input_variable,output_study,output_dataset,output_version,output_variable
nps,networks,2023,neusoz12,nps,networks,2023,neusoz12
nps,networks,2023,neusoz13,nps,networks,2023,neusoz13
nps,networks,2023,neusoz14,nps,networks,2023,neusoz14
nps,networks,2023,neusoz15,nps,networks,2023,neusoz15
nps,networks,2023,hhhsize,nps,networks,2023,hhhsize
nps,networks,2023,neusoz17,nps,networks,2023,neusoz17
nps,networks,2023,neusoz18,nps,networks,2023,neusoz18
nps,networks,2023,neusoz18oth,nps,networks,2023,neusoz18oth
nps,networks,2023,neusoz19,nps,networks,2023,neusoz19
nps,networks,2023,neu42,nps,networks,2023,neu42
nps,networks,2023,neu49,nps,networks,2023,neu49
nps,networks,2023,neu5001,nps,networks,2023,neu5001
nps,networks,2023,neu5002,nps,networks,2023,neu5002
nps,networks,2023,neu5003,nps,networks,2023,neu5003
nps,networks,2023,neu5004,nps,networks,2023,neu5004
nps,networks,2023,neu5005,nps,networks,2023,neu5005
nps,networks,2023,neu5006,nps,networks,2023,neu5006
nps,networks,2023,neu51,nps,networks,2023,neu51
nps,networks,2023,neu52a,nps,networks,2023,neu52a
nps,networks,2023,neu52b,nps,networks,2023,neu52b
nps,networks,2023,neu4301,nps,networks,2023,neu4301
nps,networks,2023,neu4302,nps,networks,2023,neu4302
nps,networks,2023,neu4303,nps,networks,2023,neu4303
nps,networks,2023,neu4304,nps,networks,2023,neu4304
nps,networks,2023,neu53,nps,networks,2023,neu53
scp,p_2021_1,2021_1,pgmode,scp,p,2021_1,pgmode
scp,p_2021_1,2021_1,restype,scp,p,2021_1,restype
scp,p_2021_1,2021_1,interviewdatum,scp,p,2021_1,interviewyear
scp,p_2021_1,2021_1,interviewdatum,scp,p,2021_1,interviewmonth
scp,p_2021_1,2021_1,interviewdatum,scp,p,2021_1,interviewday
scp,p_2021_1,2021_1,interviewdauer,scp,p,2021_1,interviewdauer
scp,p_2021_1,2021_1,interviewsprache,scp,p,2021_1,interviewsprache
scp,p_2021_1,2021_1,intvollst,scp,p,2021_1,intvollst
scp,p_2021_1,2021_1,pcohes01,scp,p,2021_1,pcohes01
scp,p_2021_1,2021_1,pcohes02,scp,p,2021_1,pcohes02
scp,p_2021_1,2021_1,pcohes03,scp,p,2021_1,pcohes03
scp,p_2021_1,2021_1,pcohes04,scp,p,2021_1,pcohes04
scp,p_2021_1,2021_1,pcohes05,scp,p,2021_1,pcohes05
scp,p_2021_1,2021_1,pcohes06,scp,p,2021_1,pcohes06
scp,p_2021_1,2021_1,pcohes07,scp,p,2021_1,pcohes07
scp,p_2021_1,2021_1,pcohes08,scp,p,2021_1,pcohes08
scp,p_2021_1,2021_1,pcohes09,scp,p,2021_1,pcohes09
scp,p_2021_1,2021_1,pcohes10,scp,p,2021_1,pcohes10
scp,p_2021_1,2021_1,pcohes11,scp,p,2021_1,pcohes11
scp,p_2021_1,2021_1,pcohes12,scp,p,2021_1,pcohes12
scp,p_2021_1,2021_1,plifeuse,scp,p,2021_1,plifeuse
scp,p_2021_1,2021_1,plifesat,scp,p,2021_1,plifesat
scp,p_2021_1,2021_1,ppolatt,scp,p,2021_1,ppolatt
scp,p_2021_1,2021_1,pgender,scp,p,2021_1,pgender
scp,p_2021_1,2021_1,pbirthmnth,scp,p,2021_1,pbirthmnth
scp,p_2021_1,2021_1,pbirthyear,scp,p,2021_1,pbirthyear
scp,p_2021_1,2021_1,pfamstat,scp,p,2021_1,pfamstat
scp,p_2021_1,2021_1,pcohab,scp,p,2021_1,pcohab
scp,p_2021_1,2021_1,pcohabgebyear,scp,p,2021_1,pcohabgebyear
scp,p_2021_1,2021_1,pcohabgender,scp,p,2021_1,pcohabgender
scp,p_2021_1,2021_1,pcov01,scp,p,2021_1,pcov01
scp,p_2021_1,2021_1,pcov02,scp,p,2021_1,pcov02
scp,p_2021_1,2021_1,pcov03,scp,p,2021_1,pcov03
scp,p_2021_1,2021_1,pcov04,scp,p,2021_1,pcov04
scp,p_2021_1,2021_1,pcovmeas,scp,p,2021_1,pcovmeas
scp,p_2021_1,2021_1,pcovlim,scp,p,2021_1,pcovlim
scp,p_2021_1,2021_1,psuppo01,scp,p,2021_1,psuppo01
scp,p_2021_1,2021_1,psuppo02,scp,p,2021_1,psuppo02
scp,p_2021_1,2021_1,psuppo03,scp,p,2021_1,psuppo03
scp,p_2021_1,2021_1,psuppo04,scp,p,2021_1,psuppo04
scp,p_2021_1,2021_1,pgentrust,scp,p,2021_1,pgentrust
scp,p_2021_1,2021_1,pinsttrust01,scp,p,2021_1,pinsttrust01
scp,p_2021_1,2021_1,pinsttrust02,scp,p,2021_1,pinsttrust02
scp,p_2021_1,2021_1,pinsttrust03,scp,p,2021_1,pinsttrust03
scp,p_2021_1,2021_1,pinsttrust04,scp,p,2021_1,pinsttrust04
scp,p_2021_1,2021_1,pinsttrust05,scp,p,2021_1,pinsttrust05
scp,p_2021_1,2021_1,pinsttrust06,scp,p,2021_1,pinsttrust06
scp,p_2021_1,2021_1,pinsttrust07,scp,p,2021_1,pinsttrust07
scp,p_2021_1,2021_1,pinsttrust08,scp,p,2021_1,pinsttrust08
scp,p_2021_1,2021_1,pinsttrust09,scp,p,2021_1,pinsttrust09
scp,p_2021_1,2021_1,pinsttrust10,scp,p,2021_1,pinsttrust10
scp,p_2021_1,2021_1,pinsttrust11,scp,p,2021_1,pinsttrust11
scp,p_2021_1,2021_1,porigin,scp,p,2021_1,porigin
scp,p_2021_1,2021_1,pothcount,scp,p,2021_1,pothcount
scp,p_2021_1,2021_1,pgermstay,scp,p,2021_1,pgermstay
scp,p_2021_1,2021_1,pnation01,scp,p,2021_1,pnation01
scp,p_2021_1,2021_1,pnation02,scp,p,2021_1,pnation02
scp,p_2021_1,2021_1,pnatoth,scp,p,2021_1,pnatoth
scp,p_2021_1,2021_1,pmigback01,scp,p,2021_1,pmigback01
scp,p_2021_1,2021_1,pmigback02,scp,p,2021_1,pmigback02
scp,p_2021_1,2021_1,preligion,scp,p,2021_1,preligion
scp,p_2021_1,2021_1,pdemocfit,scp,p,2021_1,pdemocfit
scp,p_2021_1,2021_1,pdemocsat,scp,p,2021_1,pdemocsat
scp,p_2021_1,2021_1,pclimsor,scp,p,2021_1,pclimsor
scp,p_2021_1,2021_1,pclimcon,scp,p,2021_1,pclimcon
scp,p_2021_1,2021_1,pfamexp01,scp,p,2021_1,pfamexp01
scp,p_2021_1,2021_1,pfamexp02,scp,p,2021_1,pfamexp02
scp,p_2021_1,2021_1,pfamexp03,scp,p,2021_1,pfamexp03
scp,p_2021_1,2021_1,pfamexp04,scp,p,2021_1,pfamexp04
scp,p_2021_1,2021_1,pfamexp05,scp,p,2021_1,pfamexp05
scp,p_2021_1,2021_1,pfamexp06,scp,p,2021_1,pfamexp06
scp,p_2021_1,2021_1,pworkexp01,scp,p,2021_1,pworkexp01
scp,p_2021_1,2021_1,pworkexp02,scp,p,2021_1,pworkexp02
scp,p_2021_1,2021_1,pworkexp03,scp,p,2021_1,pworkexp03
scp,p_2021_1,2021_1,pworkexp04,scp,p,2021_1,pworkexp04
scp,p_2021_1,2021_1,pworkexp05,scp,p,2021_1,pworkexp05
scp,p_2021_1,2021_1,pworkexp06,scp,p,2021_1,pworkexp06
scp,p_2021_1,2021_1,pneighexp01,scp,p,2021_1,pneighexp01
scp,p_2021_1,2021_1,pneighexp02,scp,p,2021_1,pneighexp02
scp,p_2021_1,2021_1,pneighexp03,scp,p,2021_1,pneighexp03
scp,p_2021_1,2021_1,pneighexp04,scp,p,2021_1,pneighexp04
scp,p_2021_1,2021_1,pneighexp05,scp,p,2021_1,pneighexp05
scp,p_2021_1,2021_1,pneighexp06,scp,p,2021_1,pneighexp06
scp,p_2021_1,2021_1,punivtrad01,scp,p,2021_1,punivtrad01
scp,p_2021_1,2021_1,punivtrad02,scp,p,2021_1,punivtrad02
scp,p_2021_1,2021_1,punivtrad03,scp,p,2021_1,punivtrad03
scp,p_2021_1,2021_1,punivtrad04,scp,p,2021_1,punivtrad04
scp,p_2021_1,2021_1,punivtrad05,scp,p,2021_1,punivtrad05
scp,p_2021_1,2021_1,punivtrad06,scp,p,2021_1,punivtrad06
scp,p_2021_1,2021_1,pgrpsymp01,scp,p,2021_1,pgrpsymp01
scp,p_2021_1,2021_1,pgrpsymp02,scp,p,2021_1,pgrpsymp02
scp,p_2021_1,2021_1,pgrpsymp03,scp,p,2021_1,pgrpsymp03
scp,p_2021_1,2021_1,pgrpsymp04,scp,p,2021_1,pgrpsymp04
scp,p_2021_1,2021_1,pgrpsymp05,scp,p,2021_1,pgrpsymp05
scp,p_2021_1,2021_1,pgrpsymp06,scp,p,2021_1,pgrpsymp06
scp,p_2021_1,2021_1,pgrpsymp07,scp,p,2021_1,pgrpsymp07
scp,p_2021_1,2021_1,pgrpsymp08,scp,p,2021_1,pgrpsymp08
scp,p_2021_1,2021_1,pgrpsymp09,scp,p,2021_1,pgrpsymp09
scp,p_2021_1,2021_1,pgrpsymp10,scp,p,2021_1,pgrpsymp10
scp,p_2021_1,2021_1,pgrpsymp11,scp,p,2021_1,pgrpsymp11
scp,p_2021_1,2021_1,pgrpsymp12,scp,p,2021_1,pgrpsymp12
scp,p_2021_1,2021_1,pgrpsymp13,scp,p,2021_1,pgrpsymp13
scp,p_2021_1,2021_1,pgrpsymp14,scp,p,2021_1,pgrpsymp14
scp,p_2021_1,2021_1,pgrpsymp15,scp,p,2021_1,pgrpsymp15
scp,p_2021_1,2021_1,pgrpsymp16,scp,p,2021_1,pgrpsymp16
scp,p_2021_1,2021_1,pgrpsymp17,scp,p,2021_1,pgrpsymp17
scp,p_2021_1,2021_1,pgrpknow01,scp,p,2021_1,pgrpknow01
scp,p_2021_1,2021_1,pgrpknow02,scp,p,2021_1,pgrpknow02
scp,p_2021_1,2021_1,pgrpknow03,scp,p,2021_1,pgrpknow03
scp,p_2021_1,2021_1,pgrpknow04,scp,p,2021_1,pgrpknow04
scp,p_2021_1,2021_1,pgrpknow05,scp,p,2021_1,pgrpknow05
scp,p_2021_1,2021_1,pgrpknow06,scp,p,2021_1,pgrpknow06
scp,p_2021_1,2021_1,pgrpknow07,scp,p,2021_1,pgrpknow07
scp,p_2021_1,2021_1,pgrpknow08,scp,p,2021_1,pgrpknow08
scp,p_2021_1,2021_1,pgrpknow09,scp,p,2021_1,pgrpknow09
scp,p_2021_1,2021_1,pgrpknow10,scp,p,2021_1,pgrpknow10
scp,p_2021_1,2021_1,pgrpknow11,scp,p,2021_1,pgrpknow11
scp,p_2021_1,2021_1,pgrpknow12,scp,p,2021_1,pgrpknow12
scp,p_2021_1,2021_1,pgrpknow13,scp,p,2021_1,pgrpknow13
scp,p_2021_1,2021_1,pgrpknow14,scp,p,2021_1,pgrpknow14
scp,p_2021_1,2021_1,pgrpknow15,scp,p,2021_1,pgrpknow15
scp,p_2021_1,2021_1,pgrpknow16,scp,p,2021_1,pgrpknow16
scp,p_2021_1,2021_1,pgrpknow17,scp,p,2021_1,pgrpknow17
scp,p_2021_1,2021_1,pfreespeech,scp,p,2021_1,pfreespeech
scp,p_2021_1,2021_1,pfrspcons01,scp,p,2021_1,pfrspcons01
scp,p_2021_1,2021_1,pfrspcons02,scp,p,2021_1,pfrspcons02
scp,p_2021_1,2021_1,pfrspcons03,scp,p,2021_1,pfrspcons03
scp,p_2021_1,2021_1,pfrspcons04,scp,p,2021_1,pfrspcons04
scp,p_2021_1,2021_1,pfrspcons05,scp,p,2021_1,pfrspcons05
scp,p_2021_1,2021_1,pfrspcons06,scp,p,2021_1,pfrspcons06
scp,p_2021_1,2021_1,pfrspcons07,scp,p,2021_1,pfrspcons07
scp,p_2021_1,2021_1,ppopul01,scp,p,2021_1,ppopul01
scp,p_2021_1,2021_1,ppopul02,scp,p,2021_1,ppopul02
scp,p_2021_1,2021_1,ppopul03,scp,p,2021_1,ppopul03
scp,p_2021_1,2021_1,ppopul04,scp,p,2021_1,ppopul04
scp,p_2021_1,2021_1,ppopul05,scp,p,2021_1,ppopul05
scp,p_2021_1,2021_1,ppopul06,scp,p,2021_1,ppopul06
scp,p_2021_1,2021_1,ppopul07,scp,p,2021_1,ppopul07
scp,p_2021_1,2021_1,ppopul08,scp,p,2021_1,ppopul08
scp,p_2021_1,2021_1,ppopul09,scp,p,2021_1,ppopul09
scp,p_2021_1,2021_1,pladder01,scp,p,2021_1,pladder01
scp,p_2021_1,2021_1,preldepriv,scp,p,2021_1,preldepriv
scp,p_2021_1,2021_1,pedu01,scp,p,2021_1,pedu01
scp,p_2021_1,2021_1,pedu02,scp,p,2021_1,pedu02
scp,p_2021_1,2021_1,pempstat1,scp,p,2021_1,pempstat1
scp,p_2021_1,2021_1,pgainemp,scp,p,2021_1,pgainemp
scp,p_2021_1,2021_1,pempcond01,scp,p,2021_1,pempcond01
scp,p_2021_1,2021_1,pempcond02,scp,p,2021_1,pempcond02
scp,p_2021_1,2021_1,pempcond03,scp,p,2021_1,pempcond03
scp,p_2021_1,2021_1,pcontract,scp,p,2021_1,pcontract
scp,p_2021_1,2021_1,poccstat,scp,p,2021_1,poccstat
scp,p_2021_1,2021_1,pselfemp,scp,p,2021_1,pselfemp
scp,p_2021_1,2021_1,pcivil,scp,p,2021_1,pcivil
scp,p_2021_1,2021_1,pempl,scp,p,2021_1,pempl
scp,p_2021_1,2021_1,pworker,scp,p,2021_1,pworker
scp,p_2021_1,2021_1,plabincbrut,scp,p,2021_1,plabincbrut
scp,p_2021_1,2021_1,pnolabinc,scp,p,2021_1,pnolabinc
scp,p_2021_1,2021_1,plabincnet,scp,p,2021_1,plabincnet
scp,p_2021_1,2021_1,psundvote,scp,p,2021_1,psundvote
scp,p_2021_1,2021_1,ppanelcons,scp,p,2021_1,ppanelcons
scp,p_2021_1,2021_1,phhtyp,scp,p,2021_1,phhtyp
scp,p_2021_1,2021_1,phhsize,scp,p,2021_1,phhsize
scp,p_2021_1,2021_1,phhage01,scp,p,2021_1,phhage01
scp,p_2021_1,2021_1,phhage02,scp,p,2021_1,phhage02
scp,p_2021_1,2021_1,phhage03,scp,p,2021_1,phhage03
scp,p_2021_1,2021_1,phhincnet,scp,p,2021_1,phhincnet
scp,p_2021_1,2021_1,phhbasup,scp,p,2021_1,phhbasup
scp,p_2021_1,2021_1,pdevice01,scp,p,2021_1,pdevice01
scp,p_2021_1,2021_1,pdevice02,scp,p,2021_1,pdevice02
scp,p_2021_1,2021_1,pdevice03,scp,p,2021_1,pdevice03
scp,p_2021_1,2021_1,pdevice04,scp,p,2021_1,pdevice04
scp,p_2021_1,2021_1,pdevice05,scp,p,2021_1,pdevice05
scp,p_2021_1,2021_1,pgmode,scp,p,2021_2,pgmode
scp,p_2021_1,2021_1,restype,scp,p,2021_2,restype
scp,p_2021_1,2021_1,interviewdatum,scp,p,2021_2,interviewyear
scp,p_2021_1,2021_1,interviewdatum,scp,p,2021_2,interviewmonth
scp,p_2021_1,2021_1,interviewdatum,scp,p,2021_2,interviewday
scp,p_2021_1,2021_1,interviewdauer,scp,p,2021_2,interviewdauer
scp,p_2021_1,2021_1,interviewsprache,scp,p,2021_2,interviewsprache
scp,p_2021_1,2021_1,intvollst,scp,p,2021_2,intvollst
scp,p_2021_1,2021_1,pcohes01,scp,p,2021_2,pcohes01
scp,p_2021_1,2021_1,pcohes02,scp,p,2021_2,pcohes02
scp,p_2021_1,2021_1,pcohes03,scp,p,2021_2,pcohes03
scp,p_2021_1,2021_1,pcohes04,scp,p,2021_2,pcohes04
scp,p_2021_1,2021_1,pcohes05,scp,p,2021_2,pcohes05
scp,p_2021_1,2021_1,pcohes06,scp,p,2021_2,pcohes06
scp,p_2021_1,2021_1,pcohes07,scp,p,2021_2,pcohes07
scp,p_2021_1,2021_1,pcohes08,scp,p,2021_2,pcohes08
scp,p_2021_1,2021_1,pcohes09,scp,p,2021_2,pcohes09
scp,p_2021_1,2021_1,pcohes10,scp,p,2021_2,pcohes10
scp,p_2021_1,2021_1,pcohes11,scp,p,2021_2,pcohes11
scp,p_2021_1,2021_1,pcohes12,scp,p,2021_2,pcohes12
scp,p_2021_1,2021_1,plifeuse,scp,p,2021_2,plifeuse
scp,p_2021_1,2021_1,plifesat,scp,p,2021_2,plifesat
scp,p_2021_1,2021_1,ppolatt,scp,p,2021_2,ppolatt
scp,p_2021_1,2021_1,pgender,scp,p,2021_2,pgender
scp,p_2021_1,2021_1,pbirthmnth,scp,p,2021_2,pbirthmnth
scp,p_2021_1,2021_1,pbirthyear,scp,p,2021_2,pbirthyear
scp,p_2021_1,2021_1,pfamstat,scp,p,2021_2,pfamstat
scp,p_2021_1,2021_1,pcohab,scp,p,2021_2,pcohab
scp,p_2021_1,2021_1,pcohabgebyear,scp,p,2021_2,pcohabgebyear
scp,p_2021_1,2021_1,pcohabgender,scp,p,2021_2,pcohabgender
scp,p_2021_1,2021_1,pcov01,scp,p,2021_2,pcov01
scp,p_2021_1,2021_1,pcov02,scp,p,2021_2,pcov02
scp,p_2021_1,2021_1,pcov03,scp,p,2021_2,pcov03
scp,p_2021_1,2021_1,pcov04,scp,p,2021_2,pcov04
scp,p_2021_1,2021_1,pcovmeas,scp,p,2021_2,pcovmeas
scp,p_2021_1,2021_1,pcovlim,scp,p,2021_2,pcovlim
scp,p_2021_1,2021_1,psuppo01,scp,p,2021_2,psuppo01
scp,p_2021_1,2021_1,psuppo02,scp,p,2021_2,psuppo02
scp,p_2021_1,2021_1,psuppo03,scp,p,2021_2,psuppo03
scp,p_2021_1,2021_1,psuppo04,scp,p,2021_2,psuppo04
scp,p_2021_1,2021_1,pgentrust,scp,p,2021_2,pgentrust
scp,p_2021_1,2021_1,pinsttrust01,scp,p,2021_2,pinsttrust01
scp,p_2021_1,2021_1,pinsttrust02,scp,p,2021_2,pinsttrust02
scp,p_2021_1,2021_1,pinsttrust03,scp,p,2021_2,pinsttrust03
scp,p_2021_1,2021_1,pinsttrust04,scp,p,2021_2,pinsttrust04
scp,p_2021_1,2021_1,pinsttrust05,scp,p,2021_2,pinsttrust05
scp,p_2021_1,2021_1,pinsttrust06,scp,p,2021_2,pinsttrust06
scp,p_2021_1,2021_1,pinsttrust07,scp,p,2021_2,pinsttrust07
scp,p_2021_1,2021_1,pinsttrust08,scp,p,2021_2,pinsttrust08
scp,p_2021_1,2021_1,pinsttrust09,scp,p,2021_2,pinsttrust09
scp,p_2021_1,2021_1,pinsttrust10,scp,p,2021_2,pinsttrust10
scp,p_2021_1,2021_1,pinsttrust11,scp,p,2021_2,pinsttrust11
scp,p_2021_1,2021_1,porigin,scp,p,2021_2,porigin
scp,p_2021_1,2021_1,pothcount,scp,p,2021_2,pothcount
scp,p_2021_1,2021_1,pgermstay,scp,p,2021_2,pgermstay
scp,p_2021_1,2021_1,pnation01,scp,p,2021_2,pnation01
scp,p_2021_1,2021_1,pnation02,scp,p,2021_2,pnation02
scp,p_2021_1,2021_1,pnatoth,scp,p,2021_2,pnatoth
scp,p_2021_1,2021_1,pmigback01,scp,p,2021_2,pmigback01
scp,p_2021_1,2021_1,pmigback02,scp,p,2021_2,pmigback02
scp,p_2021_1,2021_1,preligion,scp,p,2021_2,preligion
scp,p_2021_1,2021_1,pdemocfit,scp,p,2021_2,pdemocfit
scp,p_2021_1,2021_1,pdemocsat,scp,p,2021_2,pdemocsat
scp,p_2021_1,2021_1,pclimsor,scp,p,2021_2,pclimsor
scp,p_2021_1,2021_1,pclimcon,scp,p,2021_2,pclimcon
scp,p_2021_1,2021_1,pfamexp01,scp,p,2021_2,pfamexp01
scp,p_2021_1,2021_1,pfamexp02,scp,p,2021_2,pfamexp02
scp,p_2021_1,2021_1,pfamexp03,scp,p,2021_2,pfamexp03
scp,p_2021_1,2021_1,pfamexp04,scp,p,2021_2,pfamexp04
scp,p_2021_1,2021_1,pfamexp05,scp,p,2021_2,pfamexp05
scp,p_2021_1,2021_1,pfamexp06,scp,p,2021_2,pfamexp06
scp,p_2021_1,2021_1,pworkexp01,scp,p,2021_2,pworkexp01
scp,p_2021_1,2021_1,pworkexp02,scp,p,2021_2,pworkexp02
scp,p_2021_1,2021_1,pworkexp03,scp,p,2021_2,pworkexp03
scp,p_2021_1,2021_1,pworkexp04,scp,p,2021_2,pworkexp04
scp,p_2021_1,2021_1,pworkexp05,scp,p,2021_2,pworkexp05
scp,p_2021_1,2021_1,pworkexp06,scp,p,2021_2,pworkexp06
scp,p_2021_1,2021_1,pneighexp01,scp,p,2021_2,pneighexp01
scp,p_2021_1,2021_1,pneighexp02,scp,p,2021_2,pneighexp02
scp,p_2021_1,2021_1,pneighexp03,scp,p,2021_2,pneighexp03
scp,p_2021_1,2021_1,pneighexp04,scp,p,2021_2,pneighexp04
scp,p_2021_1,2021_1,pneighexp05,scp,p,2021_2,pneighexp05
scp,p_2021_1,2021_1,pneighexp06,scp,p,2021_2,pneighexp06
scp,p_2021_1,2021_1,punivtrad01,scp,p,2021_2,punivtrad01
scp,p_2021_1,2021_1,punivtrad02,scp,p,2021_2,punivtrad02
scp,p_2021_1,2021_1,punivtrad03,scp,p,2021_2,punivtrad03
scp,p_2021_1,2021_1,punivtrad04,scp,p,2021_2,punivtrad04
scp,p_2021_1,2021_1,punivtrad05,scp,p,2021_2,punivtrad05
scp,p_2021_1,2021_1,punivtrad06,scp,p,2021_2,punivtrad06
scp,p_2021_1,2021_1,pgrpsymp01,scp,p,2021_2,pgrpsymp01
scp,p_2021_1,2021_1,pgrpsymp02,scp,p,2021_2,pgrpsymp02
scp,p_2021_1,2021_1,pgrpsymp03,scp,p,2021_2,pgrpsymp03
scp,p_2021_1,2021_1,pgrpsymp04,scp,p,2021_2,pgrpsymp04
scp,p_2021_1,2021_1,pgrpsymp05,scp,p,2021_2,pgrpsymp05
scp,p_2021_1,2021_1,pgrpsymp06,scp,p,2021_2,pgrpsymp06
scp,p_2021_1,2021_1,pgrpsymp07,scp,p,2021_2,pgrpsymp07
scp,p_2021_1,2021_1,pgrpsymp08,scp,p,2021_2,pgrpsymp08
scp,p_2021_1,2021_1,pgrpsymp09,scp,p,2021_2,pgrpsymp09
scp,p_2021_1,2021_1,pgrpsymp10,scp,p,2021_2,pgrpsymp10
scp,p_2021_1,2021_1,pgrpsymp11,scp,p,2021_2,pgrpsymp11
scp,p_2021_1,2021_1,pgrpsymp12,scp,p,2021_2,pgrpsymp12
scp,p_2021_1,2021_1,pgrpsymp13,scp,p,2021_2,pgrpsymp13
scp,p_2021_1,2021_1,pgrpsymp14,scp,p,2021_2,pgrpsymp14
scp,p_2021_1,2021_1,pgrpsymp15,scp,p,2021_2,pgrpsymp15
scp,p_2021_1,2021_1,pgrpsymp16,scp,p,2021_2,pgrpsymp16
scp,p_2021_1,2021_1,pgrpsymp17,scp,p,2021_2,pgrpsymp17
scp,p_2021_1,2021_1,pgrpknow01,scp,p,2021_2,pgrpknow01
scp,p_2021_1,2021_1,pgrpknow02,scp,p,2021_2,pgrpknow02
scp,p_2021_1,2021_1,pgrpknow03,scp,p,2021_2,pgrpknow03
scp,p_2021_1,2021_1,pgrpknow04,scp,p,2021_2,pgrpknow04
scp,p_2021_1,2021_1,pgrpknow05,scp,p,2021_2,pgrpknow05
scp,p_2021_1,2021_1,pgrpknow06,scp,p,2021_2,pgrpknow06
scp,p_2021_1,2021_1,pgrpknow07,scp,p,2021_2,pgrpknow07
scp,p_2021_1,2021_1,pgrpknow08,scp,p,2021_2,pgrpknow08
scp,p_2021_1,2021_1,pgrpknow09,scp,p,2021_2,pgrpknow09
scp,p_2021_1,2021_1,pgrpknow10,scp,p,2021_2,pgrpknow10
scp,p_2021_1,2021_1,pgrpknow11,scp,p,2021_2,pgrpknow11
scp,p_2021_1,2021_1,pgrpknow12,scp,p,2021_2,pgrpknow12
scp,p_2021_1,2021_1,pgrpknow13,scp,p,2021_2,pgrpknow13
scp,p_2021_1,2021_1,pgrpknow14,scp,p,2021_2,pgrpknow14
scp,p_2021_1,2021_1,pgrpknow15,scp,p,2021_2,pgrpknow15
scp,p_2021_1,2021_1,pgrpknow16,scp,p,2021_2,pgrpknow16
scp,p_2021_1,2021_1,pgrpknow17,scp,p,2021_2,pgrpknow17
scp,p_2021_1,2021_1,pfreespeech,scp,p,2021_2,pfreespeech
scp,p_2021_1,2021_1,pfrspcons01,scp,p,2021_2,pfrspcons01
scp,p_2021_1,2021_1,pfrspcons02,scp,p,2021_2,pfrspcons02
scp,p_2021_1,2021_1,pfrspcons03,scp,p,2021_2,pfrspcons03
scp,p_2021_1,2021_1,pfrspcons04,scp,p,2021_2,pfrspcons04
scp,p_2021_1,2021_1,pfrspcons05,scp,p,2021_2,pfrspcons05
scp,p_2021_1,2021_1,pfrspcons06,scp,p,2021_2,pfrspcons06
scp,p_2021_1,2021_1,pfrspcons07,scp,p,2021_2,pfrspcons07
scp,p_2021_1,2021_1,ppopul01,scp,p,2021_2,ppopul01
scp,p_2021_1,2021_1,ppopul02,scp,p,2021_2,ppopul02
scp,p_2021_1,2021_1,ppopul03,scp,p,2021_2,ppopul03
scp,p_2021_1,2021_1,ppopul04,scp,p,2021_2,ppopul04
scp,p_2021_1,2021_1,ppopul05,scp,p,2021_2,ppopul05
scp,p_2021_1,2021_1,ppopul06,scp,p,2021_2,ppopul06
scp,p_2021_1,2021_1,ppopul07,scp,p,2021_2,ppopul07
scp,p_2021_1,2021_1,ppopul08,scp,p,2021_2,ppopul08
scp,p_2021_1,2021_1,ppopul09,scp,p,2021_2,ppopul09
scp,p_2021_1,2021_1,pladder01,scp,p,2021_2,pladder01
scp,p_2021_1,2021_1,preldepriv,scp,p,2021_2,preldepriv
scp,p_2021_1,2021_1,pedu01,scp,p,2021_2,pedu01
scp,p_2021_1,2021_1,pedu02,scp,p,2021_2,pedu02
scp,p_2021_1,2021_1,pempstat1,scp,p,2021_2,pempstat1
scp,p_2021_1,2021_1,pgainemp,scp,p,2021_2,pgainemp
scp,p_2021_1,2021_1,pempcond01,scp,p,2021_2,pempcond01
scp,p_2021_1,2021_1,pempcond02,scp,p,2021_2,pempcond02
scp,p_2021_1,2021_1,pempcond03,scp,p,2021_2,pempcond03
scp,p_2021_1,2021_1,pcontract,scp,p,2021_2,pcontract
scp,p_2021_1,2021_1,poccupation,scp,p,2021_2,poccupation
scp,p_2021_1,2021_1,poccstat,scp,p,2021_2,poccstat
scp,p_2021_1,2021_1,pselfemp,scp,p,2021_2,pselfemp
scp,p_2021_1,2021_1,pcivil,scp,p,2021_2,pcivil
scp,p_2021_1,2021_1,pempl,scp,p,2021_2,pempl
scp,p_2021_1,2021_1,pworker,scp,p,2021_2,pworker
scp,p_2021_1,2021_1,plabincbrut,scp,p,2021_2,plabincbrut
scp,p_2021_1,2021_1,pnolabinc,scp,p,2021_2,pnolabinc
scp,p_2021_1,2021_1,plabincnet,scp,p,2021_2,plabincnet
scp,p_2021_1,2021_1,psundvote,scp,p,2021_2,psundvote
scp,p_2021_1,2021_1,ppanelcons,scp,p,2021_2,ppanelcons
scp,p_2021_1,2021_1,phhtyp,scp,p,2021_2,phhtyp
scp,p_2021_1,2021_1,phhsize,scp,p,2021_2,phhsize
scp,p_2021_1,2021_1,phhage01,scp,p,2021_2,phhage01
scp,p_2021_1,2021_1,phhage02,scp,p,2021_2,phhage02
scp,p_2021_1,2021_1,phhage03,scp,p,2021_2,phhage03
scp,p_2021_1,2021_1,phhincnet,scp,p,2021_2,phhincnet
scp,p_2021_1,2021_1,phhbasup,scp,p,2021_2,phhbasup
scp,p_2021_1,2021_1,pdevice01,scp,p,2021_2,pdevice01
scp,p_2021_1,2021_1,pdevice02,scp,p,2021_2,pdevice02
scp,p_2021_1,2021_1,pdevice03,scp,p,2021_2,pdevice03
scp,p_2021_1,2021_1,pdevice04,scp,p,2021_2,pdevice04
